flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇫🇮,AndrewCrow,0,0,8:42.102,8:43.518,17 Jul 2025,293,(U),unknown,,,https://www.youtube.com/watch?v=uT5c_6-u4Ns,8,43,518,523518,524,1,410359,1.275756106,410359,1.275756106,-0.0005,0.8637,3.608417349,358.6923,415.2849,499.5223,2.85007,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0.08083253772,33.56853358,
🇺🇸,doogile,0,0,8:43.991,8:43.991,13 Jul 2024,662,(U),-7771537069643682878,,,https://www.youtube.com/watch?v=TZ_zdyCgG4M,8,43,991,523991,524,1,410359,1.276908756,421494,1.243175466,-0.0005,0.7182,2.952524947,377.6932,525.8848,496.1187,2.86751,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,662,0,0.0000000001322045761,
🇳🇴,skycrab1,0,0,8:43.592,8:44.066,13 Jul 2025,297,(U),see video,,,https://www.youtube.com/watch?v=jDNFlZ8Sg58&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=132,8,44,66,524066,524,0,410359,1.277091522,410359,1.277091522,-0.0005,0.8620,3.637905104,354.0639,410.7470,495.5788,2.87028,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,297,0.07281689329,29.909318,
🇩🇰,Bloopy,0,0,8:44.147,8:44.147,14 Jan 2025,477,(U),865156050683453436,,,https://www.youtube.com/watch?v=mCIohgnMn6Q,8,44,147,524147,524,0,410359,1.27728891,421494,1.243545578,-0.0005,0.7878,2.959325947,413.3195,524.6445,494.9956,2.87328,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,477,0.00001934390259,0.01014867275,
🇸🇰,NoFear1337,0,0,8:43.284,8:44.223,01 Jan 2024,856,(U),unknown,,,https://www.youtube.com/watch?v=qY2cZ8Sy2uY&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=3,8,44,223,524223,524,0,410359,1.277474114,446254,1.174718882,-0.0005,0.6518,1.913182841,478.9890,734.8582,494.4484,2.87610,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,856,0,0,
🇨🇦,Jay12310,0,0,8:44.276,8:44.276,10 Nov 2025,177,(U),unknown,,,https://www.youtube.com/watch?v=zPHrwr8ViFs&list=PLaTJSsRuu2UcsiC6KEkJwrGp1GaGgPoVG&index=6,8,44,276,524276,524,0,410359,1.277603269,410359,1.277603269,-0.0005,0.9153,3.649262497,374.3673,409.0091,494.0667,2.87806,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0.5743459867,234.9127589,
🇺🇸,doogile,0,0,8:43.409,8:44.369,22 Mar 2024,775,(U),3833476757322719608,,,https://www.youtube.com/watch?v=ReityME0-V4,8,44,369,524369,524,0,410359,1.2778299,421494,1.244072276,-0.0005,0.6788,2.969028754,354.9045,522.8783,493.3969,2.88151,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,775,0,0,
🇳🇴,skycrab1,0,0,8:43.341,8:44.403,08 May 2024,728,(U),unknown,,,https://www.youtube.com/watch?v=KxM7quLW_a0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=19,8,44,403,524403,524,0,410359,1.277912754,421494,1.244152942,-0.0005,0.6949,2.970517311,363.1555,522.6077,493.1519,2.88278,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,728,0,0,
🇨🇦,Aquacorde,0,0,8:44.345,8:44.570,08 Jul 2025,302,(U),-1775700207608873533,,,https://www.youtube.com/watch?v=oEQpaV4i5Xo,8,44,570,524570,525,1,410359,1.278319715,410359,1.278319715,-0.0005,0.8598,3.665216437,349.5946,406.5774,491.9489,2.88899,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,302,0.06364969155,25.87852403,
🇺🇸,Infume,0,0,8:44.686,8:44.686,21 May 2025,350,(U),unknown,,,https://www.youtube.com/watch?v=sLVc8CxP9NU,8,44,686,524686,525,1,410359,1.278602394,421494,1.244824363,-0.0005,0.8395,2.982933601,436.8148,520.3540,491.1130,2.89331,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:41.713,8:44.753,09 Jun 2024,696,(U),3601997149186064061,,,https://www.youtube.com/watch?v=ARk7_DpxA8k&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=27,8,44,753,524753,525,1,410359,1.278765666,421494,1.244983321,-0.0005,0.7061,2.985880017,367.0444,519.8201,490.6302,2.89580,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,696,0,0,
🇸🇰,NoFear1337,0,0,8:44.741,8:45.020,09 Dec 2025,148,(U),unknown,,,https://www.youtube.com/watch?v=LrqzlWWtJ5s,8,45,20,525020,525,0,410359,1.279416316,410359,1.279416316,-0.0005,0.9287,3.689757264,374.1229,402.8581,488.7056,2.90578,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,148,0.7231206475,291.3150239,
🇫🇮,sadekeppi,0,1,8:45.285,8:45.285,11 Jan 2025,480,(V),-7902621488584533605,,,https://www.speedrun.com/mc/runs/yoq7jxdz,8,45,285,525285,525,0,410359,1.280062092,421494,1.246245498,-0.0005,0.7866,3.009369117,405.5672,515.5769,486.7947,2.91571,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,0.00001574165774,0.00811603548,
🇫🇮,iluappi,0,1,8:43.470,8:45.874,31 Jul 2025,279,(V),-5964250352143644519,,,https://www.speedrun.com/mc/runs/yljxnnkm,8,45,874,525874,526,1,410359,1.281497421,410359,1.281497421,-0.0005,0.8698,3.736737001,344.2731,395.8104,482.5453,2.93788,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.1139763965,45.11303767,
🇹🇿,Kxpow,0,1,8:39.054,8:45.890,29 May 2023,1073,(X),-8065244563761891233,08,Yes,https://www.youtube.com/watch?v=_Wdwq60t9tg,8,45,890,525890,526,1,410359,1.281536411,465828,1.128936002,-0.0005,0.5848,1.419242363,492.3234,841.8786,482.4299,2.93849,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,0,0,
🇸🇰,NoFear1337,0,1,8:43.898,8:45.910,06 Apr 2023,1126,(V),-7753826472617365003,06,Yes,https://www.speedrun.com/mc/run/ywv7303z,8,45,910,525910,526,1,410359,1.281585149,465828,1.128978936,-0.0005,0.5695,1.419643791,479.3990,841.7922,482.2855,2.93924,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,0,0,
🇺🇸,doogile,0,1,8:46.031,8:46.031,27 Oct 2022,1287,(V),8426484340228880879,,,https://www.speedrun.com/mc/runs/zq95v58y,8,46,31,526031,526,0,410359,1.281880012,517884,1.015731322,-0.0005,0.5255,0.6665011088,520.0120,989.6506,481.4122,2.94382,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1287,0,0,
🇳🇴,skycrab1,0,0,8:45.053,8:46.049,08 Nov 2025,179,(U),see video,,,https://www.youtube.com/watch?v=wAckC_nZcLI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=148,8,46,49,526049,526,0,410359,1.281923876,410359,1.281923876,-0.0005,0.9144,3.746430133,360.6055,394.3680,481.2822,2.94450,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,179,0.5635304555,222.2383781,
🇺🇸,Bloon,0,1,8:44.182,8:46.079,16 Sep 2023,963,(V),-6259156646960673664,,,https://www.speedrun.com/mc/runs/zne8x33z,8,46,79,526079,526,0,410359,1.281996983,465828,1.129341731,-0.0005,0.6179,1.423040125,519.6544,841.0608,481.0657,2.94563,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇦🇿,KenanKardes,0,1,8:45.460,8:46.120,27 Jun 2024,678,(V),-2790104330333108477,,,https://www.speedrun.com/mc/runs/y9jrkkem,8,46,120,526120,526,0,410359,1.282096896,421494,1.248226547,-0.0005,0.7125,3.046573791,362.5845,508.9030,480.7697,2.94719,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,0,0,
🇳🇴,skycrab1,0,0,8:46.360,8:46.475,05 Dec 2025,152,(U),see video,,,https://www.youtube.com/watch?v=21D0838rJEA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=151,8,46,475,526475,526,0,410359,1.282961992,410359,1.282961992,-0.0005,0.9268,3.770120537,362.2552,390.8598,478.2066,2.96066,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0.7038564851,275.1091802,
🇺🇸,Infume,0,1,8:45.718,8:45.457,22 Sep 2024,591,(V),3279252009956815997,,,https://www.speedrun.com/mc/runs/meg0139y,8,45,457,525457,525,0,410359,1.280481237,421494,1.24665357,-0.0005,0.7442,3.016999037,382.6494,514.2035,485.5541,2.92217,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,meebie,0,0,8:46.730,8:46.730,31 Aug 2024,613,(U),-1594197392145476989,,,https://www.youtube.com/watch?v=zkLphmIsY5Y&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=16,8,46,730,526730,527,1,410359,1.283583399,421494,1.249673779,-0.0005,0.7360,3.074015756,370.9662,504.0174,476.3649,2.97038,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,0,0.00000004996071385,
🇳🇴,skycrab1,0,0,8:46.809,8:46.809,19 Dec 2025,138,(U),see video,,,https://www.youtube.com/watch?v=C7eIdtsV1E0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=161,8,46,809,526809,527,1,410359,1.283775913,410359,1.283775913,-0.0005,0.9333,3.788788782,362.2354,388.1122,475.7943,2.97339,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0.768890125,298.4156065,
🇺🇸,doogile,0,0,8:45.693,8:47.009,10 Jun 2023,1061,(U),3305404777235060755,,,https://www.youtube.com/watch?v=LJc8Ue_wMxc,8,47,9,527009,527,0,410359,1.284263291,465828,1.131338176,-0.0005,0.5883,1.441867219,492.4176,837.0026,474.3495,2.98103,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,0,0,
🇫🇷,Poni,0,1,8:45.604,8:47.223,02 Oct 2022,1312,(V),-1837751846856531191,,,https://www.youtube.com/watch?v=XF7fO8ptCng,8,47,223,527223,527,0,410359,1.284784786,517884,1.018032996,-0.0005,0.5189,0.6768525791,512.6833,987.9759,472.8033,2.98923,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,8:46.062,8:47.235,05 Mar 2025,427,(U),unknown,,,https://www.youtube.com/watch?v=PmJBX5UDkaQ,8,47,235,527235,527,0,410359,1.284814029,421494,1.250871899,-0.0005,0.8078,3.09690304,403.8494,499.9669,472.7166,2.98969,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,0.0004157409118,0.2078567043,
🇨🇦,bluescaled,0,1,8:47.616,8:47.616,21 Apr 2024,745,(V),2917123539303046566,,,https://www.speedrun.com/mc/runs/y22e7l7y,8,47,616,527616,528,1,410359,1.285742484,421494,1.251775826,-0.0005,0.6890,3.114272329,342.3742,496.9077,469.9633,3.00434,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,21mustard,0,1,8:47.222,8:47.675,11 Oct 2024,572,(V),7459329575802108907,,,https://www.speedrun.com/mc/runs/yj9qjr3z,8,47,675,527675,528,1,410359,1.285886261,421494,1.251915804,-0.0005,0.7513,3.116969923,372.9521,496.4337,469.5368,3.00662,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:48.708,8:48.708,20 Sep 2025,228,(U),see video,,,https://www.youtube.com/watch?v=QaK_cdmaPKQ&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=138,8,48,708,528708,529,1,410359,1.288403569,410359,1.288403569,-0.0005,0.8923,3.896517068,332.4078,372.5468,462.0688,3.04668,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.3056742765,113.8779687,
🇫🇮,sadekeppi,0,0,8:47.747,8:47.747,08 Dec 2025,149,(U),unknown,,,https://www.youtube.com/watch?v=U0VSovfqp08,8,47,747,527747,528,1,410359,1.286061717,410359,1.286061717,-0.0005,0.9282,3.841661434,353.1004,380.4110,469.0164,3.00939,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0.718352488,273.2692199,
🇰🇷,temp_gd,0,1,8:44.823,8:47.833,16 Aug 2024,628,(V),7789304644075460763,,,https://www.speedrun.com/mc/runs/y2w7q3jy,8,47,833,527833,528,1,410359,1.286271289,421494,1.252290661,-0.0005,0.7305,3.124204392,361.7268,495.1641,468.3948,3.01272,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,8:46.578,8:47.860,20 Aug 2023,990,(U),4103179370625614995,,,https://www.youtube.com/watch?v=uDN8xoI81Ys,8,47,860,527860,528,1,410359,1.286337085,465828,1.133165031,-0.0005,0.6096,1.459299995,507.9187,833.2398,468.1996,3.01376,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,990,0,0,
🇳🇴,skycrab1,0,0,8:47.874,8:47.874,27 Nov 2024,525,(U),6699117318653298892,,,https://www.youtube.com/watch?v=5ukarnI5ByU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=99,8,47,874,527874,528,1,410359,1.286371202,421494,1.252387934,-0.0005,0.7691,3.12608417,380.5903,494.8346,468.0984,3.01430,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,525,0.0000005195449524,0.0002570888136,
🇩🇰,Bloopy,0,0,8:47.901,8:47.901,22 Sep 2024,591,(U),3928864958060769511,,,https://www.youtube.com/watch?v=aNxuLYPmOdo,8,47,901,527901,528,1,410359,1.286436998,421494,1.252451992,-0.0005,0.7442,3.127322631,368.0743,494.6176,467.9033,3.01534,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,591,0.000000001084109309,0.0000005362195097,
🇨🇦,silverr,0,1,8:46.965,8:47.927,22 Oct 2022,1292,(V),2855607942042314683,,,https://www.speedrun.com/mc/runs/zgq688ey,8,47,927,527927,528,1,410359,1.286500357,517884,1.019392374,-0.0005,0.5241,0.6830436176,517.3069,986.9666,467.7153,3.01635,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,0,0,
🇺🇸,doogile,0,0,8:46.669,8:48.064,10 Dec 2023,878,(U),-842020506674052183,,,https://www.youtube.com/watch?v=lirP0lAFhMI,8,48,64,528064,528,0,410359,1.286834211,446254,1.183326088,-0.0005,0.6447,2.022230738,458.6809,711.4853,466.7250,3.02165,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,878,0,0,
🇺🇸,doogile,0,0,8:48.089,8:48.089,23 Jul 2024,652,(U),-8431738247847193587,,,https://www.youtube.com/watch?v=RMvtU2KWgYM,8,48,89,528089,528,0,410359,1.286895133,421494,1.252898025,-0.0005,0.7218,3.135958289,355.9265,493.1061,466.5442,3.02262,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0,0.0000000004525800588,
🇳🇴,skycrab1,0,0,8:48.272,8:48.272,07 Feb 2026,88,(U),unknown,,,https://www.youtube.com/watch?v=mNshDsaAVzc&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=169,8,48,272,528272,528,0,410359,1.287341084,410359,1.287341084,-0.0005,0.9570,3.871542803,359.9212,376.1113,465.2212,3.02972,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0.9341229606,351.3342303,
🇨🇦,NoHacsJustRoblox,0,0,8:48.505,8:48.505,08 May 2024,728,(U),unknown,,,https://www.youtube.com/watch?v=5UDUfLkhEoQ,8,48,505,528505,529,1,410359,1.28790888,421494,1.25388499,-0.0005,0.6949,3.155143635,340.3295,489.7595,463.5366,3.03877,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,728,0,0,
🇩🇰,Bloopy,0,0,8:48.509,8:48.509,06 Apr 2026,30,(U),5863096878600780723,,,https://www.youtube.com/watch?v=VfwUs71-gkQ,8,48,509,528509,529,1,410359,1.287918627,410359,1.287918627,-0.0005,0.9851,3.885100371,368.6023,374.1730,463.5077,3.03893,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.9973036417,373.1640914,
🇳🇴,skycrab1,0,0,8:48.529,8:48.529,03 Feb 2025,457,(U),2881897363802283355,,,https://www.youtube.com/watch?v=-3u6nTAXcUM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=114,8,48,529,528529,529,1,410359,1.287967365,421494,1.25394193,-0.0005,0.7957,3.156253711,389.5608,489.5663,463.3631,3.03971,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,457,0.00007160115878,0.03505351422,
🇳🇴,skycrab1,0,0,8:48.873,8:48.873,10 Dec 2024,512,(U),2315176208545760284,,,https://www.youtube.com/watch?v=_u3kwy8rXbI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=102,8,48,873,528873,529,1,410359,1.288805656,421494,1.254758075,-0.0005,0.7741,3.172203631,376.8497,486.7967,460.8757,3.05313,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.000001482511721,0.0007216817921,
🇫🇮,sadekeppi,0,0,8:49.348,8:49.348,19 Feb 2026,76,(U),unknown,,,https://www.youtube.com/watch?v=DQEdLEhfIcw,8,49,348,529348,529,0,410359,1.289963179,410359,1.289963179,-0.0005,0.9627,3.933438623,353.6289,367.3254,457.4409,3.07174,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:49.409,8:49.409,28 May 2025,343,(U),unknown,,,https://www.youtube.com/watch?v=xyDX6i-JbRU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=128,8,49,409,529409,529,0,410359,1.290111829,421494,1.256029742,-0.0005,0.8424,3.197200999,406.4394,482.4778,456.9997,3.07414,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0.01767930204,8.529870974,
🇳🇴,skycrab1,0,0,8:49.441,8:49.441,06 Mar 2026,61,(U),unknown,,,https://www.youtube.com/watch?v=IpU2pIs3HGI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=163,8,49,441,529441,529,0,410359,1.290189809,410359,1.290189809,-0.0005,0.9700,3.938829846,355.5562,366.5678,456.7683,3.07540,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.9775575639,358.3410893,
🇵🇱,watermelon1708,0,0,8:45.180,8:49.596,22 Dec 2025,135,(U),see video,,,https://www.youtube.com/watch?v=oDrlzG59d00,8,49,596,529596,530,1,410359,1.290567527,410359,1.290567527,-0.0005,0.9347,3.94782996,341.4614,365.3057,455.6474,3.08150,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,135,0.7818929034,285.6299692,
🇳🇴,skycrab1,0,0,8:49.496,8:49.628,07 Feb 2026,88,(U),unknown,,,https://www.youtube.com/watch?v=9i8Wohwq8no&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=168,8,49,628,529628,530,1,410359,1.290645508,410359,1.290645508,-0.0005,0.9570,3.949690345,349.3315,365.0453,455.4160,3.08276,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0.9341229606,340.9971984,
🇺🇸,Feinberg,0,1,8:49.295,8:49.902,17 Apr 2025,384,(V),1158649802805325651,,,https://www.speedrun.com/mc/runs/m7erj55z,8,49,902,529902,530,1,410359,1.291313216,421494,1.257199391,-0.0005,0.8253,3.220349922,394.9110,478.5021,453.4346,3.09358,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,8:49.936,8:49.936,08 Nov 2025,179,(U),see video,,,https://www.youtube.com/watch?v=5haOUDeGf-A&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=149,8,49,936,529936,530,1,410359,1.29139607,410359,1.29139607,-0.0005,0.9144,3.967636841,331.5027,362.5404,453.1887,3.09493,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,179,0.5635304555,204.3025489,
🇺🇸,meebie,0,0,8:48.596,8:50.051,03 Sep 2023,976,(U),7299498132050335302,15,Yes,https://www.youtube.com/watch?v=LMy95QFL1VM,8,50,51,530051,530,0,410359,1.291676313,465828,1.137868484,-0.0005,0.6139,1.505097799,505.4058,823.3338,452.3571,3.09948,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,976,0,0,
